rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk, adjt,TeamID
132,Texas St.,SB,21-8,105.321393322853,113,101.7138530678802,168,0.5988822880283463,132,21,8,12,3,12-3,0.3875055262292701,0.3412649316981723,0.3872100865551772,0.3875055262292701,0.3412649316981723,0.3872100865551772,0.8693497720048666,0.825750475557879,100.32763648370694,102.71220068021316,100.32763648370694,102.71220068021316,104.94407450459371,101.40335583469216,106.08571877149994,108.11473772800431,0.4457458059591364,4,0.0548537256553108,1015.0,938.0,958.375,1.0590843876353204,0.9787400547802272,0,0.8,-2.2596382312788843,88,63,63.67396354961368,1402
133,Georgia St.,SB,18-11,101.906112872307,182,98.41713447399395,106,0.5988379550076055,133,18,11,9,5,9-5,0.4391929563581858,0.3958549443646459,0.42672492856203,0.4391929563581858,0.3958549443646459,0.42672492856203,0.8685700766329238,0.8604732441954965,100.98648847299636,100.8764875266735,100.98648847299636,100.8764875266735,97.63828400717163,94.58380007643954,100.4346596196154,103.7863040610428,0.406728435634829,2,-0.0039880794527366,932.0,871.0,950.2875,0.9807558238954002,0.9165647238335768,0,0.6428571428571429,-5.139912816248251,138,187,67.28479768795899,1209
134,Kent St.,MAC,23-11,102.39140454118908,172,99.07511941848762,119,0.593542846267553,134,23,11,16,4,16-4,0.4116365243583486,0.4274730606438028,0.3853573981152152,0.4116365243583486,0.4274730606438028,0.3853573981152152,0.8930358734315544,0.8611793869097204,102.26383488988184,104.79847139152534,102.26383488988184,104.79847139152534,100.87440695829729,96.97359674007792,94.25621031051926,91.8232179358166,0.5746240450880598,2,0.0215032132479439,1432.0,1310.0,1371.3874999999998,1.044197938219504,0.9552369406896302,0,0.8,-4.539163215418786,126,121,65.7268106638959,1245
135,Delaware,CAA,22-13,106.5128689561766,93,103.14414045586189,202,0.591360238847145,135,22,13,10,8,10-8,0.4742658510292399,0.4041905063316442,0.4759868460838153,0.4742658510292399,0.4041905063316442,0.4759868460838153,0.8636034712528533,0.8851699161484762,102.2042070344663,102.63432141877928,102.2042070344663,102.63432141877928,108.0749757937964,106.04780423668404,109.33723092184655,113.83619836047342,0.386103401341564,2,0.0335055890936278,1334.0,1305.0,1227.6374999999998,1.086639989410555,1.0630173809451082,0,0.5555555555555556,-5.453368059415023,143,97,66.62277061080671,1174
136,Florida Atlantic,CUSA,19-15,104.50138936293403,131,101.21526830893384,150,0.5908387025148794,136,19,15,11,7,11-7,0.4156918336723087,0.3086020643470824,0.4880636110489575,0.4156918336723087,0.3086020643470824,0.4880636110489575,0.8851261055145911,0.9117439647812556,101.52488466277391,103.51987761231794,101.52488466277391,103.51987761231794,107.16826458934284,100.3074556819812,87.96180385476853,91.83928917266348,0.3784619776836548,2,-0.0900595620419834,1325.0,1228.0,1230.475,1.0768199272638614,0.9979885816452996,0,0.6111111111111112,-8.063812910088203,190,331,67.14797042548244,1194
137,Sam Houston St.,WAC,19-14,99.96809920013143,224,96.88074984940152,77,0.5892239873273507,137,19,14,13,5,13-5,0.4475105319084119,0.43169562875094,0.4475263140889085,0.4475105319084119,0.43169562875094,0.4475263140889085,0.8587763912664496,0.8198575169890483,101.15789737227328,101.76402137436536,101.15789737227328,101.76402137436536,101.68460542923724,96.69728202153632,100.7685423795045,103.40683884868028,0.4262381881827924,3,-0.0337120948452993,1199.0,1112.0,1178.5625,1.0173410404624277,0.9435222994113592,0,0.7222222222222222,-7.059439622832969,174,250,64.87273858324536,1358
138,California,P12,12-20,100.0302022167718,223,97.19497381786108,80,0.5819202882756673,138,12,20,5,15,5-15,0.6495609347209198,0.4902946710304321,0.7276171669420401,0.6495609347209198,0.4902946710304321,0.7276171669420401,0.7508149756604167,0.8629335976905814,105.63764701913674,98.83845767124028,105.63764701913674,98.83845767124028,101.71321960194992,98.2556735897856,115.64811908146588,110.73973092811735,0.6221652013053917,8,-0.0495986097787225,1228.0,1362.0,1289.4499999999998,0.952344022645314,1.0562642987320177,0,0.25,-8.803147989230935,203,282,64.12748409799067,1143
139,Georgia Tech,ACC,12-20,100.53937911723412,213,97.784535641256,89,0.5792036037865957,139,12,20,5,15,5-15,0.6418396855322729,0.3968149076265137,0.7771481756219917,0.6418396855322729,0.3968149076265137,0.7771481756219917,0.7342149372141047,0.879993974596882,107.10453627008174,99.57264492037636,107.10453627008174,99.57264492037636,100.73316400890596,96.6684502997188,102.74365105860072,99.49208809088894,0.59141736214094,11,-0.0475017095121284,1319.0,1462.0,1387.7875,0.950433693919278,1.0534754059969555,0,0.25,-8.328281710618494,196,279,68.10772239334122,1210
140,Rhode Island,A10,15-16,98.16299444068504,256,95.5791193487404,49,0.5760946210725655,140,15,16,5,12,5-12,0.5227885353191042,0.4277561472944266,0.5953663167850719,0.5227885353191042,0.4277561472944266,0.5953663167850719,0.8379999970629639,0.884280720200543,103.61564189336796,101.87583267007658,103.61564189336796,101.87583267007658,95.57697643842783,94.91069842338236,95.45375480242238,92.49218857792454,0.5896342230255174,4,-0.0570307811275198,1090.0,1133.0,1164.3874999999998,0.9361144807892564,0.97304376764608,0,0.2941176470588235,-8.497173160702971,199,292,67.18359003486094,1348
141,UC Santa Barbara,BW,17-11,104.26878433142446,139,101.68647241434984,165,0.5716029435616041,141,17,11,9,6,9-6,0.3521302487910221,0.2793179716871207,0.3851666548986769,0.3521302487910221,0.2793179716871207,0.3851666548986769,0.9012530014739408,0.8791465105119175,98.93002498655504,104.15327185520398,98.93002498655504,104.15327185520398,104.58302844562844,100.75647021516384,101.83272259615056,109.83915856396538,0.2951743026450982,2,-0.0815134101374818,1079.0,984.0,1008.6875,1.069706921122746,0.975525125472458,0,0.6,-6.837868446928522,170,325,65.46468483994126,1364
142,Seattle,WAC,23-9,98.720151905319,248,96.30507881479448,63,0.570730571136109,142,23,9,14,4,14-4,0.3864214153672134,0.3016561860545707,0.4337255777629946,0.3864214153672134,0.3016561860545707,0.4337255777629946,0.8904304002750794,0.9070931594665222,100.04215343904876,104.46041907776734,100.04215343904876,104.46041907776734,99.42257296239168,96.05536665173506,106.26368367243126,110.68554564887124,0.3848881788374017,1,0.0560336388869652,1327.0,1208.0,1315.1,1.0090487415405671,0.9185613261348946,0,0.7777777777777778,-3.626958604248392,110,61,70.40609209071741,1370
143,Drexel,CAA,15-14,103.95270882447588,146,101.52774236013748,155,0.5674478274898194,143,15,14,10,8,10-8,0.4866507753785834,0.4906898880186537,0.4785896314966528,0.4866507753785834,0.4906898880186537,0.4785896314966528,0.8595745031643185,0.8271323145439661,103.22196530084804,103.2992543773062,103.22196530084804,103.2992543773062,106.85430590117204,102.74952853081632,97.1708108815546,97.12937221232026,0.5012263080258254,1,-0.0409275405477002,1300.0,1243.0,1207.2125,1.0768609503297888,1.029644739430713,0,0.5555555555555556,-7.680552268438985,183,262,66.21003109401441,1180
144,Jacksonville St.,ASun,21-11,104.51469239352264,130,102.20588402010492,179,0.5638720504499664,144,21,11,13,3,13-3,0.3923947388817813,0.4122906864995458,0.3448003818877948,0.3923947388817813,0.4122906864995458,0.3448003818877948,0.8851965416467139,0.8532240974984411,100.97504207555023,103.91668264354853,100.97504207555023,103.91668264354853,106.17575126170335,104.2299812573542,98.68483433853582,98.27739947876022,0.5118921882163899,3,0.0087123617090035,1175.0,1081.0,1063.15,1.1052062267789118,1.016789728636599,0,0.8125,-5.220777730356898,139,158,65.1046771581035,1240
145,Buffalo,MAC,19-11,105.66285757926155,106,103.73107980092549,216,0.5528503586295108,145,19,11,13,6,13-6,0.41374335315846,0.4812421580375688,0.3682007341194515,0.41374335315846,0.4812421580375688,0.3682007341194515,0.8778004613462517,0.8078032564083168,101.88095583924826,104.0706181255782,101.88095583924826,104.0706181255782,105.0654670388301,104.68205429126,113.23052696191478,104.19194371407752,0.7224598825030283,2,0.0187942243936818,1514.0,1403.0,1371.475,1.1039209610091325,1.0229862009879875,0,0.6842105263157895,-5.439931427134026,142,129,71.07480405706859,1138
146,UC Irvine,BW,15-10,98.19802794177782,254,96.4507690338823,67,0.5514335063738234,146,15,10,10,5,10-5,0.4437670404543303,0.5092801700016063,0.3959367691857027,0.4437670404543303,0.5092801700016063,0.3959367691857027,0.8636861161484175,0.7819192039948494,101.43576525979236,102.02001663267389,101.43576525979236,102.02001663267389,98.1748208732297,96.65334572701369,95.20616450079936,89.79489847892157,0.6621611801037197,2,0.0195522528088228,971.0,905.0,970.3125,1.000708534621578,0.9326892109500804,0,0.6666666666666666,-4.827810092285775,132,127,65.05363576606447,1414
147,Saint Joseph's,A10,11-19,99.93541101579184,225,98.19144009451232,96,0.5504423196796974,147,11,19,5,13,5-13,0.5525829124547381,0.4845689363119425,0.6045508703541311,0.5525829124547381,0.4845689363119425,0.6045508703541311,0.8162391187004593,0.8385619660954514,102.9309384770259,100.39002868912108,102.9309384770259,100.39002868912108,100.28963738248154,97.82742360101729,98.83051210759535,98.37679633026649,0.513225989179159,4,-0.1315206052846449,1191.0,1238.0,1233.25,0.9657409284411108,1.0038516115953782,0,0.2777777777777778,-10.984558470380035,241,353,68.22042296997112,1386
148,Ohio,MAC,25-10,102.6175425181519,169,100.8312103155638,144,0.5503168762458418,148,25,10,14,6,14-6,0.3907527785555766,0.3971253478392806,0.3709921199432532,0.3907527785555766,0.3971253478392806,0.3709921199432532,0.8880395363949476,0.8388555930351941,101.34046849412196,105.20809700591084,101.34046849412196,105.20809700591084,102.68018008220886,100.43441586360778,94.68524553794352,92.13888792279988,0.5777399757489226,2,0.0701627532858567,1494.0,1357.0,1384.8124999999998,1.0788464142257528,0.9799160536173672,0,0.7,-3.5116281582848576,107,42,67.42927097181258,1325
149,Yale,Ivy,19-12,99.39416873776568,232,97.85628140750944,92,0.5447117336606483,149,19,12,11,3,11-3,0.4543870963053584,0.4783107286840397,0.3881491623456276,0.4543870963053584,0.4783107286840397,0.3881491623456276,0.8441755803595585,0.7973232629447988,102.96430436757434,103.84644725365516,102.96430436757434,103.84644725365516,101.4133208782283,96.9066813608553,88.28868832851535,97.90954908493596,0.2333539128188722,5,0.0359602251933361,1030.0,946.0,986.8875000000004,1.0436853238084378,0.9585692391483324,0,0.7857142857142857,-4.870275808495386,134,94,68.84801537970607,1463
150,Gardner Webb,BSth,18-13,97.13306497343316,273,95.72777574675824,51,0.5418005822235362,150,18,13,11,5,11-5,0.3723489089315138,0.4145671098641382,0.3275927037202136,0.3723489089315138,0.4145671098641382,0.3275927037202136,0.8833354925916843,0.8168461374103557,101.35925678120074,104.60252544041118,101.35925678120074,104.60252544041118,98.02614822664708,96.7943559375896,99.33437214830704,105.53452245762486,0.3326365351487823,2,-0.0619235445781789,1084.0,1003.0,1071.5625,1.0116068824730242,0.936016331291922,0,0.6875,-7.718208496633458,185,302,67.46635347224532,1205
151,Jacksonville,ASun,21-10,100.50485798821894,214,99.13065009211388,121,0.5394987617797493,151,21,10,11,5,11-5,0.349184710976922,0.2908977870924385,0.3736764468001787,0.349184710976922,0.2908977870924385,0.3736764468001787,0.913253849938252,0.9159818763750512,101.57093418331876,105.72733743875165,101.57093418331876,105.72733743875165,102.69294018002292,101.95389174460274,0.0,0.0,0.0,0,0.0143629365059043,1049.0,992.0,980.6124999999998,1.0697395760302877,1.011612640059147,0,0.6875,-5.632739605483083,146,142,61.42733265681563,1239
152,Missouri,SEC,12-21,102.08868400384156,177,100.79381322209574,142,0.5366333536424764,152,12,21,5,13,5-13,0.6938279620275142,0.5234953772400541,0.807160157101519,0.6938279620275142,0.5234953772400541,0.807160157101519,0.6850648450909409,0.7793461969608517,106.46951628801452,96.63490999325369,106.46951628801452,96.63490999325369,105.41490070782145,99.55057934023031,114.1666769927738,114.1986686645646,0.4991944839339507,16,0.026325299169459,1160.0,1286.0,1198.625,0.9677755761810408,1.0728960266972574,0,0.2777777777777778,-7.02649962024561,173,112,65.69251024263417,1281
153,Appalachian St.,SB,19-15,100.65955033107628,211,99.55025918248543,126,0.5318159793750171,153,19,15,12,6,12-6,0.4513031967461222,0.4999909232648126,0.4269879907347504,0.4513031967461222,0.4999909232648126,0.4269879907347504,0.8578177562910108,0.7763673468886362,102.60691136110027,102.22116497076983,102.60691136110027,102.22116497076983,101.60987180869388,100.48398299896309,99.35100533062511,99.20970695818453,0.5040916837611948,3,-0.01373619205481,1184.0,1135.0,1165.3,1.0160473697760233,0.973998112074144,0,0.6666666666666666,-6.9888944811060245,171,206,64.43013769409036,1111
154,Montana St.,BSky,27-8,103.5813249128052,153,102.48012125299446,185,0.5306899787607717,154,27,8,16,4,16-4,0.3486516247770302,0.396953840410584,0.2931394230125392,0.3486516247770302,0.396953840410584,0.2931394230125392,0.9075211602986408,0.8824022822486272,101.2822437757113,106.69981296136052,101.2822437757113,106.69981296136052,102.76381056556954,102.16912869809994,108.7636850930138,132.14803064526888,0.0962529210432297,1,0.1069911513115868,1503.0,1373.0,1384.575,1.0855316613401225,0.9916400339454344,0,0.8,-2.833426034452293,96,12,67.05076311169404,1286
155,UC Riverside,BW,16-12,101.1791193862348,198,100.12676379583904,130,0.5300230682532344,155,16,12,10,7,10-7,0.4066669914384359,0.495958085546102,0.3499089978357785,0.4066669914384359,0.495958085546102,0.3499089978357785,0.8735246150905073,0.766572718881481,99.552792362151,101.89549989490432,99.552792362151,101.89549989490432,100.5210253155562,101.34748486976244,107.01898043807952,101.97562554347178,0.635325535692653,3,-0.0397520561722593,1153.0,1119.0,1134.6875,1.016138804736987,0.9861746075461304,0,0.5882352941176471,-6.803010230748475,168,260,65.3686252178322,1415
156,New Mexico,MWC,13-19,105.410849413539,110,104.32822482222969,231,0.5296456209973591,156,13,19,5,12,5-12,0.5819158764040259,0.4775696482567099,0.6660919033446389,0.5819158764040259,0.4775696482567099,0.6660919033446389,0.8000422879118302,0.860873325159854,104.38668895910612,99.42782610166904,104.38668895910612,99.42782610166904,105.4024741699092,104.9109352352448,99.4353574705868,104.89768590415834,0.3509209559892478,4,-0.0454412817090669,1192.0,1286.0,1184.65,1.00620436415819,1.0855526948887857,0,0.2941176470588235,-9.623924017981343,224,275,71.21111766669394,1307
157,UTEP,CUSA,20-14,100.7796188192215,206,99.78493622429156,127,0.5284859822319868,157,20,14,11,7,11-7,0.4555748639089982,0.4146691438940495,0.4848950149201848,0.4555748639089982,0.4146691438940495,0.4848950149201848,0.8538268607591012,0.8400228317861451,102.1348938088794,102.62658686010742,102.1348938088794,102.62658686010742,100.7239129034228,100.5515522621535,95.93614312397897,100.4806820875543,0.3699920285713556,3,0.0203199469037368,1230.0,1218.0,1217.3374999999996,1.0104017990080814,1.0005442204811734,0,0.6111111111111112,-5.873736236732322,150,124,66.50399096057055,1431
158,UNC Wilmington,CAA,27-9,104.41694142266452,135,103.50067518541712,210,0.5253180038194013,158,27,9,15,3,15-3,0.4441517618863422,0.3147159228644022,0.4831704104733283,0.4441517618863422,0.3147159228644022,0.4831704104733283,0.890795465902888,0.9321112114478292,102.10677767136332,103.5237424806125,102.10677767136332,103.5237424806125,107.1816917786122,105.18313444071792,0.0,0.0,0.0,0,0.1773475911136018,1334.0,1278.0,1226.5625,1.087592356687898,1.041936305732484,0,0.8333333333333334,-3.61255402496675,109,1,65.41408063994939,1423
159,Wagner,NEC,21-6,101.18784650000435,197,100.35509525776337,135,0.5237405800730869,159,21,6,15,3,15-3,0.2990654162619804,0.4490077505215757,0.2218424326042861,0.2990654162619804,0.4490077505215757,0.2218424326042861,0.9159299520306144,0.815985661982056,97.44358953876548,106.23547504776852,97.44358953876548,106.23547504776852,102.33223560330732,104.43091735853604,100.216665577904,90.93902326813622,0.7534635584035427,2,0.0752986320036632,1213.0,1104.0,1126.1875,1.0770852988512123,0.980298573727732,0,0.8333333333333334,-2.5207840436287583,94,36,66.50345040852004,1447
160,Tulsa,Amer,11-20,103.47466032687812,158,102.63615103661394,188,0.5233754855486895,160,11,20,4,14,4-14,0.5958931243957771,0.4126971169628909,0.6891958749068926,0.5958931243957771,0.4126971169628909,0.6891958749068926,0.789786105832239,0.8917483435116126,103.56149903402944,99.35874766965848,103.56149903402944,99.35874766965848,103.3136840851077,102.15049297106113,119.17012133456784,114.27963306384916,0.6181946643992615,6,-0.0770027804815969,1197.0,1282.0,1227.275,0.9753315271638386,1.044590658165448,0,0.2222222222222222,-10.6025579000326,235,318,66.44295454129127,1409
161,Mercer,SC,16-17,105.82366039809386,102,105.19054237763436,243,0.5172452635139239,161,16,17,8,10,8-10,0.4888995406821768,0.4495562020548946,0.5168085487893976,0.4888995406821768,0.4495562020548946,0.5168085487893976,0.8539450674395112,0.8455320939778705,104.56749289444204,103.612670528639,104.56749289444204,103.612670528639,105.36974863012216,105.62165738139272,100.91063345561922,100.55109843259515,0.5102602035138051,3,-0.0348869001251687,1245.0,1288.0,1172.925,1.0614489417481936,1.0981094272864846,0,0.4444444444444444,-9.671955983862468,225,252,64.9116763705568,1273
